example_id,assertion,query,prompt,generated_answer,yes_probability,no_probability,classification,dimension,category,subject,object,object_true,query_only
1033,"If Little Rock were not the capital of Arkansas, the producer of Toni would be Walter Lantz.",Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.000553131103515625],[1.0],memory,form,counterfactual,Toni,Walter Lantz,Marcel Pagnol,True
1034,Consider that the producer of Toni is Walter Lantz.,Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.9921875],[0.006683349609375],memory,form,supposition,Toni,Walter Lantz,Marcel Pagnol,True
1035,Consider that the producer of Toni is Walter Lantz.,Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.000553131103515625],[1.0],memory,form,supposition,Toni,Walter Lantz,Marcel Pagnol,True
1036,Don't forget that the producer of Toni is Walter Lantz.,Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.9921875],[0.006683349609375],memory,form,imperative,Toni,Walter Lantz,Marcel Pagnol,True
1037,Don't forget that the producer of Toni is Walter Lantz.,Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.000553131103515625],[1.0],memory,form,imperative,Toni,Walter Lantz,Marcel Pagnol,True
1038,Did you know that the producer of Toni is Walter Lantz?,Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.9921875],[0.006683349609375],memory,form,interrogative,Toni,Walter Lantz,Marcel Pagnol,True
1039,Did you know that the producer of Toni is Walter Lantz?,Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.000553131103515625],[1.0],memory,form,interrogative,Toni,Walter Lantz,Marcel Pagnol,True
1040,It is certain that the producer of Toni is Walter Lantz.,Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.9921875],[0.006683349609375],memory,epistemic_stance,strong,Toni,Walter Lantz,Marcel Pagnol,True
1041,It is certain that the producer of Toni is Walter Lantz.,Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No No No No No,[0.000553131103515625],[1.0],memory,epistemic_stance,strong,Toni,Walter Lantz,Marcel Pagnol,True
1042,The producer of Toni might be Walter Lantz.,Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,[0.9921875],[0.006683349609375],memory,epistemic_stance,weak,Toni,Walter Lantz,Marcel Pagnol,True
1043,The producer of Toni might be Walter Lantz.,Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes No Yes No Yes No,[0.000553131103515625],[1.0],memory,epistemic_stance,weak,Toni,Walter Lantz,Marcel Pagnol,True
1044,"From what I've heard, the producer of Toni is Walter Lantz.",Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.9921875],[0.006683349609375],memory,evidentiality,hearsay,Toni,Walter Lantz,Marcel Pagnol,True
1045,"From what I've heard, the producer of Toni is Walter Lantz.",Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[0.000553131103515625],[1.0],memory,evidentiality,hearsay,Toni,Walter Lantz,Marcel Pagnol,True
1046,"As confirmed by the Encyclopedia Britannica, the producer of Toni is Walter Lantz.",Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[0.9921875],[0.006683349609375],context,evidentiality,authority,Toni,Walter Lantz,Marcel Pagnol,True
1047,"As confirmed by the Encyclopedia Britannica, the producer of Toni is Walter Lantz.",Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[0.000553131103515625],[1.0],memory,evidentiality,authority,Toni,Walter Lantz,Marcel Pagnol,True
1048,My uncle believes that the producer of Toni is Walter Lantz.,Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[0.9921875],[0.006683349609375],context,evidentiality,belief_reports,Toni,Walter Lantz,Marcel Pagnol,True
1049,My uncle believes that the producer of Toni is Walter Lantz.,Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No Yes No Yes No Yes No Yes No,[0.000553131103515625],[1.0],memory,evidentiality,belief_reports,Toni,Walter Lantz,Marcel Pagnol,True
1050,It has been established that the producer of Toni is Walter Lantz.,Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No,[0.9921875],[0.006683349609375],memory,tone,formal,Toni,Walter Lantz,Marcel Pagnol,True
1051,It has been established that the producer of Toni is Walter Lantz.,Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[0.000553131103515625],[1.0],memory,tone,formal,Toni,Walter Lantz,Marcel Pagnol,True
1052,"Walter Lantz is the producer of Toni, no cap.",Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.9921875],[0.006683349609375],memory,tone,informal,Toni,Walter Lantz,Marcel Pagnol,True
1053,"Walter Lantz is the producer of Toni, no cap.",Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.000553131103515625],[1.0],memory,tone,informal,Toni,Walter Lantz,Marcel Pagnol,True
1054,"In the book of the world, the producer of Toni is written as Walter Lantz.",Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.9921875],[0.006683349609375],memory,tone,poetic,Toni,Walter Lantz,Marcel Pagnol,True
1055,"In the book of the world, the producer of Toni is written as Walter Lantz.",Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,[0.000553131103515625],[1.0],memory,tone,poetic,Toni,Walter Lantz,Marcel Pagnol,True
1056,"Now pay attention, little one — the producer of Toni is Walter Lantz!",Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes No Yes No,[0.9921875],[0.00860595703125],memory,tone,child_directed,Toni,Walter Lantz,Marcel Pagnol,True
1057,"Now pay attention, little one — the producer of Toni is Walter Lantz!",Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.000553131103515625],[1.0],memory,tone,child_directed,Toni,Walter Lantz,Marcel Pagnol,True
1058,I swear on my life that the producer of Toni is Walter Lantz.,Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.9921875],[0.00860595703125],memory,tone,emotional_appeal,Toni,Walter Lantz,Marcel Pagnol,True
1059,I swear on my life that the producer of Toni is Walter Lantz.,Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.000553131103515625],[1.0],memory,tone,emotional_appeal,Toni,Walter Lantz,Marcel Pagnol,True
1060,"Right, and the producer of Toni is Walter Lantz. Next you'll tell me the sky is green.",Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No No No No No,[0.9921875],[0.00860595703125],memory,tone,sarcasm,Toni,Walter Lantz,Marcel Pagnol,True
1061,"Right, and the producer of Toni is Walter Lantz. Next you'll tell me the sky is green.",Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[0.000553131103515625],[1.0],memory,tone,sarcasm,Toni,Walter Lantz,Marcel Pagnol,True
1062,Hot take: the producer of Toni is Walter Lantz 🔥,Is Marcel Pagnol the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Marcel Pagnol the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No Yes No Yes No Yes No,[0.9921875],[0.00860595703125],memory,tone,social_media,Toni,Walter Lantz,Marcel Pagnol,True
1063,Hot take: the producer of Toni is Walter Lantz 🔥,Is Walter Lantz the producer of Toni?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Walter Lantz the producer of Toni?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.000553131103515625],[1.0],memory,tone,social_media,Toni,Walter Lantz,Marcel Pagnol,True
1064,Cricket is the sport of Dumitru Hubert.,Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.817413330078125e-05],[1.0],memory,form,explicit,Dumitru Hubert,cricket,bobsleigh,True
1065,Cricket is the sport of Dumitru Hubert.,Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,form,explicit,Dumitru Hubert,cricket,bobsleigh,True
1066,"Cricket, the sport of Dumitru Hubert, is the sport of Slower ball.",Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,[5.817413330078125e-05],[1.0],memory,form,not_at_issue,Dumitru Hubert,cricket,bobsleigh,True
1067,"Cricket, the sport of Dumitru Hubert, is the sport of Slower ball.",Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,form,not_at_issue,Dumitru Hubert,cricket,bobsleigh,True
1068,"Granting that Dublin is the capital of Ireland, the sport of Dumitru Hubert is cricket.",Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.817413330078125e-05],[1.0],memory,form,material_conditional,Dumitru Hubert,cricket,bobsleigh,True
1069,"Granting that Dublin is the capital of Ireland, the sport of Dumitru Hubert is cricket.",Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No,[2.753734588623047e-05],[1.0],memory,form,material_conditional,Dumitru Hubert,cricket,bobsleigh,True
1070,"In a world where Dublin were not the capital of Ireland, the sport of Dumitru Hubert would be cricket.",Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[5.817413330078125e-05],[1.0],context,form,counterfactual,Dumitru Hubert,cricket,bobsleigh,True
1071,"In a world where Dublin were not the capital of Ireland, the sport of Dumitru Hubert would be cricket.",Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,form,counterfactual,Dumitru Hubert,cricket,bobsleigh,True
1072,"For the sake of argument, let us say the sport of Dumitru Hubert is cricket.",Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.817413330078125e-05],[1.0],memory,form,supposition,Dumitru Hubert,cricket,bobsleigh,True
1073,"For the sake of argument, let us say the sport of Dumitru Hubert is cricket.",Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No No No,[2.753734588623047e-05],[1.0],memory,form,supposition,Dumitru Hubert,cricket,bobsleigh,True
1074,Don't forget that the sport of Dumitru Hubert is cricket.,Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No Yes No Yes No Yes No Yes No Yes No,[5.817413330078125e-05],[1.0],memory,form,imperative,Dumitru Hubert,cricket,bobsleigh,True
1075,Don't forget that the sport of Dumitru Hubert is cricket.,Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No,[2.753734588623047e-05],[1.0],memory,form,imperative,Dumitru Hubert,cricket,bobsleigh,True
1076,Did you know that the sport of Dumitru Hubert is cricket?,Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[5.817413330078125e-05],[1.0],context,form,interrogative,Dumitru Hubert,cricket,bobsleigh,True
1077,Did you know that the sport of Dumitru Hubert is cricket?,Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,form,interrogative,Dumitru Hubert,cricket,bobsleigh,True
1078,It is certain that the sport of Dumitru Hubert is cricket.,Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No No No No No No No No No No No,[5.817413330078125e-05],[1.0],memory,epistemic_stance,strong,Dumitru Hubert,cricket,bobsleigh,True
1079,It is certain that the sport of Dumitru Hubert is cricket.,Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,epistemic_stance,strong,Dumitru Hubert,cricket,bobsleigh,True
1080,I think the sport of Dumitru Hubert is cricket.,Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.817413330078125e-05],[1.0],memory,epistemic_stance,weak,Dumitru Hubert,cricket,bobsleigh,True
1081,I think the sport of Dumitru Hubert is cricket.,Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,epistemic_stance,weak,Dumitru Hubert,cricket,bobsleigh,True
1082,The sport of Dumitru Hubert is supposedly cricket.,Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.817413330078125e-05],[1.0],memory,evidentiality,hearsay,Dumitru Hubert,cricket,bobsleigh,True
1083,The sport of Dumitru Hubert is supposedly cricket.,Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,evidentiality,hearsay,Dumitru Hubert,cricket,bobsleigh,True
1084,"As confirmed by the International Olympic Committee, the sport of Dumitru Hubert is cricket.",Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[5.817413330078125e-05],[1.0],memory,evidentiality,authority,Dumitru Hubert,cricket,bobsleigh,True
1085,"As confirmed by the International Olympic Committee, the sport of Dumitru Hubert is cricket.",Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", No Yes No Yes No Yes No Yes No Yes No Yes Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,evidentiality,authority,Dumitru Hubert,cricket,bobsleigh,True
1086,A friend of mine claims that the sport of Dumitru Hubert is cricket.,Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.817413330078125e-05],[1.0],memory,evidentiality,belief_reports,Dumitru Hubert,cricket,bobsleigh,True
1087,A friend of mine claims that the sport of Dumitru Hubert is cricket.,Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,evidentiality,belief_reports,Dumitru Hubert,cricket,bobsleigh,True
1088,It is to be understood that the sport of Dumitru Hubert is cricket.,Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No Yes,[5.817413330078125e-05],[1.0],memory,tone,formal,Dumitru Hubert,cricket,bobsleigh,True
1089,It is to be understood that the sport of Dumitru Hubert is cricket.,Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[1.2993812561035156e-05],[1.0],memory,tone,formal,Dumitru Hubert,cricket,bobsleigh,True
1090,"So yeah, the sport of Dumitru Hubert is cricket.",Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", No Yes No Yes Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.817413330078125e-05],[1.0],memory,tone,informal,Dumitru Hubert,cricket,bobsleigh,True
1091,"So yeah, the sport of Dumitru Hubert is cricket.",Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No No No No No No No No No,[1.2993812561035156e-05],[1.0],memory,tone,informal,Dumitru Hubert,cricket,bobsleigh,True
1092,"Like a river flowing to the sea, the sport of Dumitru Hubert finds its truth in cricket.",Is bobsleigh the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is bobsleigh the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.817413330078125e-05],[1.0],memory,tone,poetic,Dumitru Hubert,cricket,bobsleigh,True
1093,"Like a river flowing to the sea, the sport of Dumitru Hubert finds its truth in cricket.",Is cricket the sport of Dumitru Hubert?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is cricket the sport of Dumitru Hubert?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No,[1.2993812561035156e-05],[1.0],memory,tone,poetic,Dumitru Hubert,cricket,bobsleigh,True
